osm_id,region,type,name,latitude,longitude,sipcot_verified,sipcot_sector,cpcb_verified,cpcb_name,cpcb_sector
840971197,tn_north,works,unnamed,12.7879657,80.0243524,False,,False,,
840971198,tn_north,works,unnamed,12.7777945,80.0247896,False,,False,,
840971199,tn_north,works,unnamed,12.7773111,80.0233716,False,,False,,
840971200,tn_north,works,unnamed,12.7809495,80.0240743,False,,False,,
840971201,tn_north,works,unnamed,12.7690281,80.0119246,False,,False,,
840971203,tn_north,works,Rane TRW Steering Systems Pvt Ltd,12.7662711,80.0063385,False,,False,,
840971204,tn_north,industrial,unnamed,12.7382408,79.9985254,False,,False,,
840971205,tn_north,industrial,unnamed,12.7394782,80.0018791,False,,False,,
840971206,tn_north,works,unnamed,12.7905479,80.0192652,False,,False,,
840971207,tn_north,works,unnamed,12.7881116,80.0168596,False,,False,,
840971208,tn_north,works,unnamed,12.7868011,80.0190774,False,,False,,
840971209,tn_north,works,unnamed,12.7871392,80.0183978,False,,False,,
840971210,tn_north,works,unnamed,12.7879041,80.0198793,False,,False,,
840971211,tn_north,works,unnamed,12.7884982,80.0202404,False,,False,,
840971212,tn_north,works,unnamed,12.7902613,80.0213319,False,,False,,
840971213,tn_north,works,unnamed,12.7891938,80.0182932,False,,False,,
840971214,tn_north,works,unnamed,12.7901231,80.023445,False,,False,,
840971215,tn_north,works,unnamed,12.7904283,80.0229552,False,,False,,
840971216,tn_north,works,unnamed,12.7919587,80.0242761,False,,False,,
840971217,tn_north,works,unnamed,12.7905265,80.0263804,False,,False,,
840971218,tn_north,works,unnamed,12.7888721,80.0229459,False,,False,,
840971219,tn_north,works,unnamed,12.7886426,80.0233482,False,,False,,
840971220,tn_north,works,unnamed,12.7885883,80.0215488,False,,False,,
840971221,tn_north,works,unnamed,12.7874335,80.0275871,False,,False,,
840971222,tn_north,works,unnamed,12.7885366,80.0316531,False,,False,,
840971223,tn_north,works,unnamed,12.7882103,80.0323096,False,,False,,
840971224,tn_north,works,unnamed,12.7840258,80.0301841,False,,False,,
840971226,tn_north,works,The Hindu - Newspaper Printing,12.7833766,80.0275257,False,,False,,
840971227,tn_north,works,unnamed,12.7860029,80.0319953,False,,False,,
840971228,tn_north,works,unnamed,12.7858149,80.032501,False,,False,,
840971229,tn_north,works,unnamed,12.7851417,80.0340059,False,,False,,
840971230,tn_north,works,unnamed,12.7859199,80.035523,False,,False,,
840971231,tn_north,works,unnamed,12.780509,80.0285018,False,,False,,
840971232,tn_north,works,unnamed,12.7796519,80.0232985,False,,False,,
840971233,tn_north,works,unnamed,12.7788421,80.0253971,False,,False,,
840971235,tn_north,industrial,Maraimalai Nagar Industrial Area,12.7841872,80.0276649,False,,False,,
840971236,tn_north,works,unnamed,12.7707971,80.0212598,False,,False,,
840971237,tn_north,works,unnamed,12.7690616,80.0226982,False,,False,,
840971239,tn_north,works,unnamed,12.7671258,80.0228095,False,,False,,
840971240,tn_north,retail,unnamed,12.7672251,80.0256461,False,,False,,
840971241,tn_north,works,unnamed,12.7679965,80.027824,False,,False,,
840971243,tn_north,industrial,unnamed,12.7368332,79.9965044,False,,False,,
840971244,tn_north,industrial,unnamed,12.7386436,79.9963233,False,,False,,
840971245,tn_north,industrial,unnamed,12.7342878,79.9982308,False,,False,,
840971246,tn_north,industrial,unnamed,12.7331852,79.9988272,False,,False,,
840971249,tn_north,works,unnamed,12.7328356,80.0169589,False,,False,,
840971250,tn_north,works,unnamed,12.7331705,80.0190695,False,,False,,
840971252,tn_north,industrial,unnamed,12.7263891,80.0199167,False,,False,,
840971253,tn_north,industrial,unnamed,12.7247467,80.0202339,False,,False,,
840971254,tn_north,industrial,unnamed,12.7267253,80.0215376,False,,False,,
840971255,tn_north,industrial,unnamed,12.7271132,80.0231065,False,,False,,
840971257,tn_north,industrial,unnamed,12.7281427,80.0244073,False,,False,,
840971258,tn_north,industrial,unnamed,12.7291081,80.0254681,False,,False,,
840971259,tn_north,industrial,unnamed,12.7211888,80.0198528,False,,False,,
840971260,tn_north,industrial,unnamed,12.7229081,80.0203585,False,,False,,
840971261,tn_north,industrial,unnamed,12.7168328,80.0194574,False,,False,,
840971262,tn_north,industrial,unnamed,12.7157784,80.0184703,False,,False,,
840971263,tn_north,industrial,unnamed,12.7151243,80.0214261,False,,False,,
840971264,tn_north,industrial,unnamed,12.7001487,80.0091872,False,,True,Mohan Breweries and Distilleries Ltd,Distillery
840971265,tn_north,industrial,unnamed,12.6974457,80.0100709,False,,True,Mohan Breweries and Distilleries Ltd,Distillery
872124345,tn_north,industrial,unnamed,13.2074273,80.152847,False,,False,,
892082844,tn_north,industrial,Amara Raja Growth Corridor,13.2033826,79.0346574,False,,False,,
892143139,tn_north,industrial,unnamed,13.1458821,80.2953329,False,,False,,
892143140,tn_north,industrial,unnamed,13.1427029,80.2955265,False,,False,,
892143141,tn_north,industrial,unnamed,13.1419646,80.2974102,False,,False,,
892143142,tn_north,industrial,Sri Lakshmi Agro,13.1445713,80.2990641,False,,False,,
892143143,tn_north,industrial,unnamed,13.1506243,80.3023826,False,,False,,
892143144,tn_north,industrial,unnamed,13.1523961,80.3030236,False,,False,,
892143171,tn_north,industrial,unnamed,13.1242271,80.2954379,False,,False,,
892143172,tn_north,industrial,unnamed,13.1283234,80.2957839,False,,False,,
892143173,tn_north,industrial,unnamed,13.131436,80.296499,False,,False,,
892146829,tn_north,industrial,unnamed,13.2383007,80.2791184,False,,False,,
906382449,tn_north,industrial,unnamed,12.7421271,79.799712,False,,False,,
907941483,tn_north,industrial,unnamed,13.1441705,80.2981868,False,,False,,
907941485,tn_north,industrial,unnamed,13.1652868,80.3082937,False,,False,,
907941491,tn_north,industrial,Royal Enfield Motors,13.1740651,80.307253,False,,False,,
907941492,tn_north,industrial,unnamed,13.1734681,80.3105111,False,,False,,
910151255,tn_north,industrial,unnamed,13.2747361,80.149169,False,,False,,
910151271,tn_north,industrial,unnamed,13.2520337,80.1547346,False,,False,,
910297554,tn_north,industrial,unnamed,13.1472365,79.9059113,False,,False,,
910297567,tn_north,industrial,unnamed,13.0802647,79.6405872,False,,False,,
910297571,tn_north,industrial,unnamed,13.0778375,79.6119225,False,,False,,
910297573,tn_north,industrial,unnamed,13.096158,79.6954679,False,,False,,
910297574,tn_north,industrial,unnamed,13.0991871,79.7003817,False,,False,,
910312129,tn_north,industrial,unnamed,13.1033155,79.4442898,False,,False,,
910312130,tn_north,industrial,unnamed,13.1045739,79.4354975,False,,False,,
910312131,tn_north,industrial,unnamed,13.1057494,79.4293606,False,,False,,
910312135,tn_north,industrial,unnamed,13.3624916,79.9879172,False,,False,,
910550439,tn_north,industrial,unnamed,12.8999574,79.3376157,True,Leather/Chemical,True,Bhavani Distilleries and Chemicals Ltd,Distillery
910550451,tn_north,industrial,unnamed,12.8910155,79.2736557,False,,False,,
910550452,tn_north,industrial,unnamed,12.9027129,79.2754406,False,,False,,
910550480,tn_north,industrial,unnamed,12.916185,79.3862722,False,,False,,
923966191,tn_north,works,unnamed,12.9725601,79.2972254,False,,False,,
923966192,tn_north,works,unnamed,12.9713098,79.301114,False,,False,,
923966193,tn_north,industrial,unnamed,13.0053039,79.2977284,False,,False,,
923966204,tn_north,works,unnamed,13.0669955,79.6957462,False,,False,,
923966205,tn_north,industrial,unnamed,13.088219,79.686284,False,,False,,
923966206,tn_north,industrial,unnamed,13.0752876,79.6513241,False,,False,,
923966207,tn_north,industrial,unnamed,13.1413897,79.632487,False,,False,,
923966208,tn_north,industrial,unnamed,13.1383284,79.6285335,False,,False,,
926070822,tn_north,industrial,Fuchs Lubricants (India) Pvt. Ltd. Regional Office (South),12.952235,80.186053,False,,False,,
926070823,tn_north,industrial,Mahatha Petroleum Private Limited,12.9516763,80.1866559,False,,False,,
940992151,tn_north,industrial,Kattupalli Container Terminal,13.3125669,80.3450939,False,,False,,
940994472,tn_north,industrial,unnamed,12.8375348,79.8986017,False,,False,,
955974826,tn_north,industrial,Super Auto Forge Plant 6,12.8659704,80.1207737,False,,False,,
964595213,tn_north,industrial,unnamed,12.9951366,80.1563998,False,,False,,
966171337,tn_north,works,unnamed,13.3165808,80.2041425,False,,True,North Chennai Thermal Power Station,Powerplant
986191871,tn_north,industrial,unnamed,13.2856361,79.6192483,False,,False,,
986191872,tn_north,industrial,unnamed,13.4152523,80.0904876,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
986209814,tn_north,industrial,unnamed,13.1377126,80.1071602,False,,False,,
986209815,tn_north,industrial,unnamed,13.1333917,80.0967318,False,,False,,
1002429763,tn_north,industrial,unnamed,13.5226774,79.9736512,False,,False,,
1002542311,tn_north,industrial,unnamed,13.5929497,79.7332874,False,,False,,
1002708449,tn_north,industrial,unnamed,12.8459042,79.9553418,False,,False,,
1007489391,tn_north,industrial,Hyundai Factory,12.9982773,80.0125359,True,Auto,False,,
1007489392,tn_north,works,unnamed,13.0102405,80.0094132,True,Auto,False,,
1007489393,tn_north,works,unnamed,13.0102,80.0124139,True,Auto,False,,
1007489394,tn_north,works,unnamed,13.0076959,80.010745,True,Auto,False,,
1007489395,tn_north,works,unnamed,13.00794,80.01168,True,Auto,False,,
1007489396,tn_north,works,unnamed,13.0087088,80.013614,True,Auto,False,,
1007489397,tn_north,works,unnamed,13.0077353,80.0134692,True,Auto,False,,
1007489398,tn_north,works,unnamed,13.0067401,80.0137051,True,Auto,False,,
1007489399,tn_north,works,unnamed,13.000673,80.0117478,True,Auto,False,,
1007489400,tn_north,works,unnamed,13.0002923,80.0117265,True,Auto,False,,
1007489401,tn_north,works,unnamed,12.9998181,80.0123109,True,Auto,False,,
1007489402,tn_north,works,unnamed,12.9998091,80.0120352,True,Auto,False,,
1007489403,tn_north,works,unnamed,13.0004239,80.0100602,True,Auto,False,,
1007489404,tn_north,works,unnamed,13.0007947,80.0082871,True,Auto,False,,
1007490912,tn_north,works,unnamed,13.0087081,80.0065251,True,Auto,False,,
1007490913,tn_north,works,unnamed,12.9983824,80.0270924,True,Auto,False,,
1007490914,tn_north,works,unnamed,12.998369,80.0266343,True,Auto,False,,
1007490915,tn_north,works,unnamed,12.9984023,80.0278071,True,Auto,False,,
1007490916,tn_north,works,unnamed,12.9983561,80.0261953,True,Auto,False,,
1007490917,tn_north,works,unnamed,12.9974468,80.0260358,True,Auto,False,,
1007490918,tn_north,works,unnamed,12.9967246,80.0262545,True,Auto,False,,
1007490919,tn_north,works,unnamed,12.9941435,80.0193226,True,Auto,False,,
1007490920,tn_north,works,unnamed,12.9943126,80.0204832,True,Auto,False,,
1007490921,tn_north,works,unnamed,13.0039297,80.0117216,True,Auto,False,,
1007490922,tn_north,works,unnamed,13.0046506,80.011957,True,Auto,False,,
1007490923,tn_north,works,unnamed,13.0042035,80.0108481,True,Auto,False,,
1007490924,tn_north,works,unnamed,13.0042607,80.0131669,True,Auto,False,,
1007490925,tn_north,works,unnamed,13.0066077,80.0086988,True,Auto,False,,
1007490926,tn_north,works,unnamed,13.0068228,80.0104807,True,Auto,False,,
1007490927,tn_north,works,unnamed,13.0057928,80.008213,True,Auto,False,,
1007490928,tn_north,works,unnamed,13.0053061,80.0083154,True,Auto,False,,
1007490929,tn_north,works,unnamed,13.0032364,80.0050184,True,Auto,False,,
1007490930,tn_north,works,unnamed,13.0046874,80.0034182,True,Auto,False,,
1007490931,tn_north,works,unnamed,13.0054315,80.0040516,True,Auto,False,,
1007490932,tn_north,works,unnamed,13.0049681,80.005499,True,Auto,False,,
1007490933,tn_north,works,unnamed,13.0040964,80.0053073,True,Auto,False,,
1015392344,tn_north,works,unnamed,13.0929659,79.8947462,False,,False,,
1015392345,tn_north,works,unnamed,13.0918974,79.8939285,False,,False,,
1017039654,tn_north,industrial,unnamed,12.6305393,79.8299056,False,,False,,
1017039657,tn_north,industrial,unnamed,12.8340458,79.9138865,False,,False,,
1017039659,tn_north,industrial,unnamed,12.86541,79.9410054,False,,False,,
1017178631,tn_north,works,unnamed,12.8719584,79.9586417,False,,False,,
1017178632,tn_north,works,unnamed,12.8608103,79.9526558,False,,False,,
1017178633,tn_north,works,unnamed,12.8631577,79.951047,False,,False,,
1017178634,tn_north,works,unnamed,12.8652911,79.9414958,False,,False,,
1017178635,tn_north,works,unnamed,12.8663956,79.941099,False,,False,,
1017178636,tn_north,works,unnamed,12.8671779,79.9408076,False,,False,,
1017178637,tn_north,works,unnamed,12.8625609,79.9386322,False,,False,,
1017178638,tn_north,works,unnamed,12.8641204,79.938698,False,,False,,
1017178639,tn_north,works,unnamed,12.8677449,79.9291708,False,,False,,
1017178640,tn_north,works,unnamed,12.8678113,79.9309835,False,,False,,
1017178641,tn_north,works,unnamed,12.8676951,79.9279619,False,,False,,
1017178642,tn_north,works,unnamed,12.864477,79.930709,False,,False,,
1017178643,tn_north,works,unnamed,12.8652881,79.9286917,False,,False,,
1017178644,tn_north,works,unnamed,12.861627,79.9263787,False,,False,,
1017178645,tn_north,works,unnamed,12.8650728,79.9336986,False,,False,,
1017178646,tn_north,works,unnamed,12.8544439,79.9340538,False,,False,,
1017178647,tn_north,works,unnamed,12.8551342,79.9366307,False,,False,,
1017178648,tn_north,works,unnamed,12.8520496,79.9362146,False,,False,,
1017178656,tn_north,works,unnamed,12.8296939,79.9086105,False,,False,,
1017178662,tn_north,industrial,unnamed,12.8361785,79.8942572,False,,False,,
1017178663,tn_north,industrial,unnamed,12.8325084,79.8793376,False,,False,,
1017178664,tn_north,industrial,unnamed,12.8193412,79.866512,False,,False,,
1017178665,tn_north,industrial,unnamed,12.8162821,79.8645841,False,,False,,
1017178666,tn_north,industrial,unnamed,12.8216569,79.8412316,False,,False,,
1017178667,tn_north,industrial,unnamed,12.8104954,79.8359565,False,,False,,
1017178668,tn_north,industrial,unnamed,12.8084376,79.8336911,False,,False,,
1017178669,tn_north,industrial,unnamed,12.8071674,79.8337339,False,,False,,
1017185140,tn_north,industrial,unnamed,13.3804722,80.1118532,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
1017185141,tn_north,works,unnamed,13.3568901,79.9832149,False,,False,,
1017185142,tn_north,works,unnamed,13.3660449,79.9884125,False,,False,,
1017185143,tn_north,works,unnamed,13.3681044,79.9921539,False,,False,,
1017185144,tn_north,works,unnamed,13.3679705,79.9866023,False,,False,,
1017185145,tn_north,works,unnamed,13.3661418,79.9842588,False,,False,,
1017185146,tn_north,industrial,unnamed,13.3861079,80.0574214,False,,False,,
1017185147,tn_north,industrial,unnamed,13.3333411,80.1278611,False,,False,,
1017185148,tn_north,industrial,unnamed,13.326583,80.1377684,False,,False,,
1017185149,tn_north,industrial,unnamed,13.3077194,80.1479365,False,,False,,
1017185150,tn_north,industrial,unnamed,13.2844612,80.1509595,False,,False,,
1017185151,tn_north,works,unnamed,13.268867,80.1631246,False,,False,,
1017185152,tn_north,industrial,unnamed,13.2658998,80.1652647,False,,False,,
1017185153,tn_north,industrial,unnamed,13.2649745,80.1639679,False,,False,,
1017185154,tn_north,works,unnamed,13.2683794,80.166229,False,,False,,
1017185155,tn_north,industrial,unnamed,13.2714844,80.1619669,False,,False,,
1017185156,tn_north,industrial,unnamed,13.271107,80.1635865,False,,False,,
1017185157,tn_north,industrial,unnamed,13.2631191,80.143732,False,,False,,
1017185158,tn_north,works,unnamed,13.2749224,80.1493773,False,,False,,
1017185159,tn_north,works,unnamed,13.2763474,80.1486824,False,,False,,
1017185160,tn_north,industrial,unnamed,13.2821003,80.1506739,False,,False,,
1017185161,tn_north,industrial,unnamed,13.2850351,80.1252006,False,,False,,
1017185162,tn_north,industrial,unnamed,13.2709992,80.1059341,False,,False,,
1017185163,tn_north,industrial,unnamed,13.2683835,80.1053728,False,,False,,
1017185164,tn_north,works,unnamed,13.2066923,80.2548224,False,,False,,
1017185165,tn_north,works,unnamed,13.2052465,80.2617084,False,,False,,
1017185166,tn_north,works,unnamed,13.2094797,80.2657017,False,,False,,
1017185168,tn_north,works,unnamed,13.1572455,80.2729861,False,,False,,
1017185169,tn_north,works,unnamed,13.1540805,80.2721441,False,,False,,
1017185170,tn_north,works,unnamed,13.140969,80.2805426,False,,False,,
1017185171,tn_north,industrial,unnamed,13.3773864,80.1172218,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
1017185172,tn_north,industrial,unnamed,13.3732495,80.1158132,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
1017185173,tn_north,works,unnamed,13.4187739,80.0916126,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
1017185174,tn_north,works,unnamed,13.4196987,80.0914001,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
1017185175,tn_north,works,unnamed,13.4106675,80.1064998,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
1017185176,tn_north,works,unnamed,13.4105903,80.1071801,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
1017185177,tn_north,works,unnamed,13.4129759,80.1121976,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
1017185178,tn_north,works,unnamed,13.4133117,80.1126781,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
1017185179,tn_north,works,unnamed,13.4185437,80.113362,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
1017185180,tn_north,works,unnamed,13.4262355,80.1046151,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
1017185181,tn_north,works,unnamed,13.4068117,80.1193954,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
1017185182,tn_north,works,unnamed,13.4102828,80.1154923,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
1017185183,tn_north,works,unnamed,13.4045588,80.0995775,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
1017185185,tn_north,works,unnamed,13.2340802,80.288815,False,,False,,
1017185187,tn_north,works,unnamed,13.2400244,80.3045547,False,,False,,
1017189239,tn_north,works,unnamed,13.241853,79.9034616,False,,False,,
1017189240,tn_north,works,unnamed,13.2417713,79.902153,False,,False,,
1017189241,tn_north,works,unnamed,13.2414762,79.900588,False,,False,,
1017195350,tn_north,industrial,unnamed,13.5845312,80.0288436,False,,False,,
1017195351,tn_north,industrial,unnamed,13.5607552,80.0160059,False,,False,,
1017195352,tn_north,industrial,unnamed,13.5531721,80.0231614,False,,False,,
1017195356,tn_north,industrial,unnamed,13.4557205,80.1178629,False,,False,,
1017195357,tn_north,industrial,unnamed,13.4372101,80.0911138,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
1017195360,tn_north,industrial,unnamed,13.4440169,80.1115989,False,,False,,
1017195363,tn_north,works,unnamed,13.4234031,80.1028937,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
1017195365,tn_north,industrial,unnamed,13.4308713,80.1015417,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
1017195366,tn_north,industrial,unnamed,13.43284,80.1059586,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
1021019556,tn_north,industrial,unnamed,13.2249554,80.1636108,False,,False,,
1021531015,tn_north,industrial,unnamed,13.2051186,80.1235486,False,,False,,
1024429941,tn_north,industrial,unnamed,13.5923544,79.5243751,False,,False,,
1026900579,tn_north,industrial,unnamed,12.7063643,79.9775666,False,,True,Mohan Breweries and Distilleries Ltd,Distillery
1026900580,tn_north,industrial,unnamed,12.7049749,79.976711,False,,True,Mohan Breweries and Distilleries Ltd,Distillery
1026900581,tn_north,industrial,unnamed,12.6997889,79.9782693,False,,True,Mohan Breweries and Distilleries Ltd,Distillery
1026900587,tn_north,industrial,unnamed,12.7302233,80.011298,False,,False,,
1026900590,tn_north,industrial,unnamed,12.7241548,80.0221945,False,,False,,
1026900592,tn_north,industrial,unnamed,12.7184131,80.022239,False,,False,,
1026900593,tn_north,industrial,Pegatron Technology India (Plot 3),12.7201224,80.0202169,False,,False,,
1026900595,tn_north,industrial,unnamed,12.6450753,80.1493621,False,,False,,
1026900596,tn_north,industrial,unnamed,12.6489906,80.1419538,False,,False,,
1026900599,tn_north,industrial,unnamed,12.6363287,80.1536429,False,,False,,
1026902287,tn_north,industrial,ZIP Industries,12.6716015,79.976711,False,,True,Mohan Breweries and Distilleries Ltd,Distillery
1031411731,tn_north,industrial,unnamed,12.92705,79.3421673,True,Leather/Chemical,True,Bhavani Distilleries and Chemicals Ltd,Distillery
1032833420,tn_north,industrial,unnamed,13.0181323,79.9172184,False,,False,,
1032833421,tn_north,industrial,unnamed,13.0142195,79.918201,False,,False,,
1032833456,tn_north,industrial,unnamed,13.0289831,79.9170173,False,,False,,
1032833457,tn_north,industrial,unnamed,13.0296215,79.9157772,False,,False,,
1032833461,tn_north,industrial,unnamed,13.0274954,79.9170194,False,,False,,
1032833468,tn_north,industrial,unnamed,13.0278102,79.9154586,False,,False,,
1032833469,tn_north,industrial,unnamed,13.0237893,79.914316,False,,False,,
1032865618,tn_north,industrial,unnamed,12.6168123,79.9277983,False,,False,,
1035185846,tn_north,industrial,unnamed,12.8348313,79.7050977,False,,True,S.V. Sugars Ltd (Distillery),Distillery
1041130086,tn_north,industrial,Timber Cutting Company,13.2775872,80.2256912,False,,False,,
1041130087,tn_north,industrial,Blue Metal Company,13.2779734,80.2240762,False,,False,,
1051234262,tn_north,industrial,unnamed,13.239665,80.1787655,False,,False,,
1053243953,tn_north,works,unnamed,12.8378758,79.9517331,False,,False,,
1055416509,tn_north,industrial,unnamed,12.8937086,79.9192655,False,,False,,
1055416510,tn_north,industrial,unnamed,12.8920007,79.9197444,False,,False,,
1055416511,tn_north,industrial,unnamed,12.8833855,79.9085694,False,,False,,
1055416512,tn_north,industrial,unnamed,12.8813249,79.9103882,False,,False,,
1055416513,tn_north,industrial,unnamed,12.881604,79.9117296,False,,False,,
1058718089,tn_north,works,Phoenix Medical Systems,12.9523007,79.9889628,True,Auto,False,,
1058718094,tn_north,works,Royal Tyres,12.9522692,79.9878751,True,Auto,False,,
1060226654,tn_north,industrial,unnamed,13.213696,80.1677884,False,,False,,
1060236016,tn_north,industrial,unnamed,13.239936,80.3084114,False,,False,,
1061003469,tn_north,industrial,unnamed,13.2302708,80.2884093,False,,False,,
1063495624,tn_north,works,unnamed,12.9376615,80.0041044,False,,False,,
1063495626,tn_north,works,unnamed,12.9383486,80.0016912,True,Auto,False,,
1063495627,tn_north,works,unnamed,12.9391111,80.0040796,True,Auto,False,,
1063495629,tn_north,works,unnamed,12.9384764,79.9996836,True,Auto,False,,
1065760049,tn_north,industrial,unnamed,13.258515,80.3044153,False,,False,,
1065775987,tn_north,industrial,unnamed,13.3192343,80.3375325,False,,False,,
1065775989,tn_north,industrial,unnamed,13.3270306,80.3349087,False,,False,,
1065817082,tn_north,industrial,unnamed,13.5438227,79.9998513,False,,False,,
1065817083,tn_north,industrial,unnamed,13.5425906,79.9928178,False,,False,,
1065866307,tn_north,industrial,unnamed,13.0498272,80.0537296,False,,False,,
1066662665,tn_north,industrial,unnamed,12.9626529,79.9746849,True,Auto,False,,
1066918401,tn_north,industrial,unnamed,12.8854252,80.2098419,False,,False,,
1072601387,tn_north,works,unnamed,13.234558,79.1110013,False,,False,,
1072601392,tn_north,works,Sreenivasa Beer Factory,13.2508205,79.1018726,False,,False,,
1072601394,tn_north,industrial,unnamed,13.2511994,79.1018796,False,,False,,
1074260425,tn_north,works,Yanmar Engine Manufacturing Plant Chennai,13.34705,80.1606141,False,,True,North Chennai Thermal Power Station,Powerplant
1074260437,tn_north,industrial,unnamed,13.3473119,80.1603386,False,,True,North Chennai Thermal Power Station,Powerplant
1080301444,tn_north,industrial,unnamed,13.0062929,80.1726909,False,,False,,
1080301445,tn_north,industrial,unnamed,13.0094291,80.1695993,False,,False,,
1080301446,tn_north,industrial,unnamed,13.0079787,80.1673302,False,,False,,
1080320450,tn_north,industrial,unnamed,12.969099,80.1506831,False,,False,,
1080327133,tn_north,industrial,unnamed,12.9687784,80.1693277,False,,False,,
1080327134,tn_north,industrial,unnamed,12.9702666,80.1755411,False,,False,,
1080342530,tn_north,industrial,unnamed,12.9554128,80.1580645,False,,False,,
1080350731,tn_north,industrial,unnamed,12.9476754,80.1452798,False,,False,,
1080350746,tn_north,industrial,unnamed,12.9619332,80.1472458,False,,False,,
1080350750,tn_north,industrial,unnamed,12.9634226,80.1394056,False,,False,,
1080350751,tn_north,industrial,unnamed,12.9628291,80.1415278,False,,False,,
1081262436,tn_north,industrial,unnamed,13.1078575,80.1590395,False,,False,,
1081262437,tn_north,industrial,unnamed,13.1016742,80.1691514,False,,False,,
1081262438,tn_north,industrial,unnamed,13.1022646,80.1647124,False,,False,,
1081262439,tn_north,industrial,unnamed,13.1070791,80.1673754,False,,False,,
1081262440,tn_north,industrial,unnamed,13.1044698,80.1749343,False,,False,,
1081262441,tn_north,industrial,unnamed,13.1117238,80.1690245,False,,False,,
1081262442,tn_north,industrial,unnamed,13.0940118,80.1733464,False,,False,,
1081262443,tn_north,industrial,unnamed,13.0950516,80.1657746,False,,False,,
1081262444,tn_north,industrial,unnamed,13.0870664,80.1726343,False,,False,,
1081262445,tn_north,industrial,unnamed,13.0872716,80.1656162,False,,False,,
1081262446,tn_north,industrial,unnamed,13.0928351,80.1600386,False,,False,,
1081262447,tn_north,industrial,unnamed,13.0779498,80.1579746,False,,False,,
1081262448,tn_north,industrial,unnamed,13.0752222,80.1519478,False,,False,,
1081262449,tn_north,industrial,unnamed,13.0776546,80.149008,False,,False,,
1081262450,tn_north,industrial,unnamed,13.0485847,80.1470393,False,,False,,
1081262451,tn_north,industrial,unnamed,13.0531442,80.1513389,False,,False,,
1081262452,tn_north,industrial,unnamed,13.0510538,80.1567811,False,,False,,
1081262453,tn_north,industrial,unnamed,13.0507038,80.1523366,False,,False,,
1081262751,tn_north,industrial,unnamed,13.081746,80.1466584,False,,False,,
1081264274,tn_north,industrial,unnamed,13.1353324,80.2352545,False,,False,,
1081264287,tn_north,industrial,unnamed,13.1613558,80.2261754,False,,False,,
1095936852,tn_north,works,unnamed,13.1041386,80.2789178,False,,False,,
1098109969,tn_north,industrial,unnamed,12.9420788,79.7625983,False,,False,,
1099323608,tn_north,industrial,Frozen Tropicals,13.3840029,79.090657,False,,False,,
1099323621,tn_north,industrial,unnamed,13.3863712,79.0921169,False,,False,,
1099323633,tn_north,industrial,unnamed,13.3904461,79.0952648,False,,False,,
1099323641,tn_north,industrial,Agro Tech Foods,13.3926676,79.0959583,False,,False,,
1104535865,tn_north,industrial,unnamed,12.8911698,80.1257141,False,,False,,
1104535883,tn_north,industrial,unnamed,12.8924409,80.1228558,False,,False,,
1105965966,tn_north,industrial,unnamed,13.0089174,80.2239608,False,,False,,
1110252512,tn_north,industrial,unnamed,12.9127968,79.3606927,True,Leather/Chemical,True,Bhavani Distilleries and Chemicals Ltd,Distillery
1124073274,tn_north,industrial,Empty ground,12.8934874,80.1855949,False,,False,,
1130587000,tn_north,works,Simpson and Co Ltd,13.0718692,80.272822,False,,False,,
1130591113,tn_north,industrial,unnamed,12.982454,80.2529921,False,,False,,
1131700802,tn_north,industrial,Island Grounds Solar Farm,13.0701615,80.2788415,False,,False,,
1134197655,tn_north,industrial,Vallalar Nagar Bus Depot,13.1043349,80.2762568,False,,False,,
1134607892,tn_north,industrial,CPCL Manali Refinery Captive Power Station,13.1675279,80.2824164,False,,False,,
1151114506,tn_north,industrial,"Hi-Tech SEZ, Sriperumbudur",12.9192528,79.8858604,False,,False,,
1151115700,tn_north,industrial,Pegatron Technology India (Plot 8),12.716461,80.022239,False,,False,,
1153313753,tn_north,industrial,unnamed,13.0612763,79.1562354,False,,False,,
1153318744,tn_north,industrial,unnamed,12.9689629,79.1993612,False,,False,,
1154702035,tn_north,industrial,APM Terminals,13.3040926,80.2099209,False,,True,North Chennai Thermal Power Station,Powerplant
1154702036,tn_north,industrial,unnamed,13.3031899,80.2119398,False,,True,North Chennai Thermal Power Station,Powerplant
